-2.5 	500 	1.5 	127600
-2.23684 	534.563 	1.42105 	127600
-1.97368 	565.184 	1.34211 	127600
-1.71053 	591.895 	1.26316 	127600
-1.44737 	614.724 	1.18421 	127600
-1.18421 	633.703 	1.10526 	127600
-0.921053 	648.854 	1.02632 	127600
-0.657895 	660.199 	0.947368 	127600
-0.394737 	667.753 	0.868421 	127600
-0.131579 	671.527 	0.789474 	127600
0.131579 	671.527 	0.710526 	127600
0.394737 	667.753 	0.631579 	127600
0.657895 	660.199 	0.552632 	127600
0.921053 	648.854 	0.473684 	127600
1.18421 	633.703 	0.394737 	127600
1.44737 	614.724 	0.315789 	127600
1.71053 	591.895 	0.236842 	127600
1.97368 	565.184 	0.157895 	127600
2.23684 	534.563 	0.0789474 	127600
2.5 	500 	2.66454e-16 	127600
