-2.5 	500 	1.5 	127600
-2.23684 	534.789 	1.42105 	127600
-1.97368 	565.629 	1.34211 	127600
-1.71053 	592.546 	1.26316 	127600
-1.44737 	615.566 	1.18421 	127600
-1.18421 	634.71 	1.10526 	127600
-0.921053 	650.001 	1.02632 	127600
-0.657895 	661.453 	0.947368 	127600
-0.394737 	669.08 	0.868421 	127600
-0.131579 	672.892 	0.789474 	127600
0.131579 	672.892 	0.710526 	127600
0.394737 	669.08 	0.631579 	127600
0.657895 	661.453 	0.552632 	127600
0.921053 	650.001 	0.473684 	127600
1.18421 	634.71 	0.394737 	127600
1.44737 	615.566 	0.315789 	127600
1.71053 	592.546 	0.236842 	127600
1.97368 	565.629 	0.157895 	127600
2.23684 	534.789 	0.0789474 	127600
2.5 	500 	2.66454e-16 	127600
